dataset,seed,experiment_stage,feature_set,optimization_method,model_family,model_name,classifier,n_features,notes,accuracy,precision_weighted,recall_weighted,f1_weighted,precision_handover,recall_handover,f1_handover,confusion_matrix,tn,fp,fn,tp,dataset_short
D1_ANATEL_UFJF_raw_drive_test_proxy,7,04_pca_on_engineered,pca_engineered_features,pca_0.95_feature_variance,classical_ml,Random_Forest,Random_Forest,117,,0.784867306606437,0.7853098504763887,0.784867306606437,0.784745398832952,0.7747844827586207,0.8069584736251403,0.7905442550852116,"[[671, 209], [172, 719]]",671,209,172,719,D1 ANATEL/UFJF proxy
D1_ANATEL_UFJF_raw_drive_test_proxy,7,04_pca_on_engineered,pca_engineered_features,pca_0.95_feature_variance,classical_ml,SVM,SVM,117,,0.7752682100508187,0.7754103553135018,0.7752682100508187,0.7752591817770782,0.7823596792668958,0.7665544332210998,0.7743764172335601,"[[690, 190], [208, 683]]",690,190,208,683,D1 ANATEL/UFJF proxy
D1_ANATEL_UFJF_raw_drive_test_proxy,7,04_pca_on_engineered,pca_engineered_features,pca_0.95_feature_variance,classical_ml,KNN,KNN,117,,0.8147939017504235,0.8149286181238091,0.8147939017504235,0.8147572796763185,0.8090010976948409,0.8271604938271605,0.8179800221975583,"[[706, 174], [154, 737]]",706,174,154,737,D1 ANATEL/UFJF proxy
D1_ANATEL_UFJF_raw_drive_test_proxy,7,04_pca_on_engineered,pca_engineered_features,pca_0.95_feature_variance,classical_ml,Logistic_Regression,Logistic_Regression,117,,0.6561264822134387,0.6564221056215329,0.6561264822134387,0.6558499176067943,0.6506410256410257,0.6835016835016835,0.6666666666666666,"[[553, 327], [282, 609]]",553,327,282,609,D1 ANATEL/UFJF proxy
D1_ANATEL_UFJF_raw_drive_test_proxy,7,05_feature_selection_plus_pca,selected_pca_engineered_features,feature_selection_anova_plus_pca,classical_ml,Decision_Tree,Decision_Tree,4,,0.766798418972332,0.7668112614186592,0.766798418972332,0.7667850338524994,0.7655555555555555,0.7732884399551067,0.7694025683975433,"[[669, 211], [202, 689]]",669,211,202,689,D1 ANATEL/UFJF proxy
D1_ANATEL_UFJF_raw_drive_test_proxy,7,05_feature_selection_plus_pca,selected_pca_engineered_features,feature_selection_anova_plus_pca,classical_ml,Random_Forest,Random_Forest,4,,0.8492377188029362,0.8492833138537362,0.8492377188029362,0.8492385840270938,0.8537414965986394,0.8451178451178452,0.8494077834179357,"[[751, 129], [138, 753]]",751,129,138,753,D1 ANATEL/UFJF proxy
D1_ANATEL_UFJF_raw_drive_test_proxy,7,05_feature_selection_plus_pca,selected_pca_engineered_features,feature_selection_anova_plus_pca,classical_ml,SVM,SVM,4,,0.709768492377188,0.709948480170995,0.709768492377188,0.7096546129240956,0.7046688382193268,0.7283950617283951,0.7163355408388521,"[[608, 272], [242, 649]]",608,272,242,649,D1 ANATEL/UFJF proxy
D1_ANATEL_UFJF_raw_drive_test_proxy,7,05_feature_selection_plus_pca,selected_pca_engineered_features,feature_selection_anova_plus_pca,classical_ml,KNN,KNN,4,,0.7786561264822134,0.778898192144703,0.7786561264822134,0.778634106935268,0.7877739331026529,0.7665544332210998,0.7770193401592719,"[[696, 184], [208, 683]]",696,184,208,683,D1 ANATEL/UFJF proxy
D1_ANATEL_UFJF_raw_drive_test_proxy,7,05_feature_selection_plus_pca,selected_pca_engineered_features,feature_selection_anova_plus_pca,classical_ml,Logistic_Regression,Logistic_Regression,4,,0.6222473178994918,0.6248786516758177,0.6222473178994918,0.6197881037748018,0.607976653696498,0.7014590347923682,0.6513809275664408,"[[477, 403], [266, 625]]",477,403,266,625,D1 ANATEL/UFJF proxy
D1_ANATEL_UFJF_raw_drive_test_proxy,7,06_direct_deep_learning,engineered_sequence_features,deep_temporal_learning,deep_learning_direct,LSTM,direct_sigmoid,108,Direct sequence model.,0.8723884810841332,0.8729039027187852,0.8723884810841332,0.8723611357586515,0.8870779976717112,0.8552188552188552,0.8708571428571429,"[[783, 97], [129, 762]]",783,97,129,762,D1 ANATEL/UFJF proxy
D1_ANATEL_UFJF_raw_drive_test_proxy,7,06_direct_deep_learning,engineered_sequence_features,deep_temporal_learning,deep_learning_direct,GRU,direct_sigmoid,108,Direct sequence model.,0.9034443817052512,0.9037493899294784,0.9034443817052512,0.9034166636710088,0.8930131004366813,0.9180695847362514,0.9053680132816824,"[[782, 98], [73, 818]]",782,98,73,818,D1 ANATEL/UFJF proxy
D1_ANATEL_UFJF_raw_drive_test_proxy,7,06_direct_deep_learning,engineered_sequence_features,deep_temporal_learning,deep_learning_direct,TCN,direct_sigmoid,108,Direct sequence model.,0.836815358554489,0.8377135966094976,0.836815358554489,0.8366733763010746,0.8208955223880597,0.8641975308641975,0.8419901585565883,"[[712, 168], [121, 770]]",712,168,121,770,D1 ANATEL/UFJF proxy
D1_ANATEL_UFJF_raw_drive_test_proxy,7,06_direct_deep_learning,engineered_sequence_features,deep_temporal_learning,deep_learning_direct,Transformer,direct_sigmoid,108,Direct sequence model.,0.8255223037831734,0.827045201956214,0.8255223037831734,0.8253646460816477,0.8497596153846154,0.7934904601571269,0.820661636680209,"[[755, 125], [184, 707]]",755,125,184,707,D1 ANATEL/UFJF proxy
D1_ANATEL_UFJF_raw_drive_test_proxy,7,07_individual_deep_features_to_classifiers,LSTM_deep_features,LSTM_as_feature_extractor,classical_ml,Decision_Tree,Decision_Tree,32,Classifiers trained only on LSTM latent temporal features.,0.8723884810841332,0.872392499811055,0.8723884810841332,0.8723860397053713,0.8715083798882681,0.8754208754208754,0.8734602463605823,"[[765, 115], [111, 780]]",765,115,111,780,D1 ANATEL/UFJF proxy
D1_ANATEL_UFJF_raw_drive_test_proxy,7,07_individual_deep_features_to_classifiers,LSTM_deep_features,LSTM_as_feature_extractor,classical_ml,Random_Forest,Random_Forest,32,Classifiers trained only on LSTM latent temporal features.,0.885940146809712,0.8859973689482503,0.885940146809712,0.8859405104699548,0.8910329171396141,0.8810325476992144,0.8860045146726863,"[[784, 96], [106, 785]]",784,96,106,785,D1 ANATEL/UFJF proxy
D1_ANATEL_UFJF_raw_drive_test_proxy,7,07_individual_deep_features_to_classifiers,LSTM_deep_features,LSTM_as_feature_extractor,classical_ml,SVM,SVM,32,Classifiers trained only on LSTM latent temporal features.,0.8752117447769622,0.8752812658911424,0.8752117447769622,0.8751993290844404,0.870575221238938,0.8832772166105499,0.8768802228412256,"[[763, 117], [104, 787]]",763,117,104,787,D1 ANATEL/UFJF proxy
D1_ANATEL_UFJF_raw_drive_test_proxy,7,07_individual_deep_features_to_classifiers,LSTM_deep_features,LSTM_as_feature_extractor,classical_ml,KNN,KNN,32,Classifiers trained only on LSTM latent temporal features.,0.8881987577639752,0.8882561095272923,0.8881987577639752,0.888199114223025,0.8933030646992054,0.8832772166105499,0.8882618510158014,"[[786, 94], [104, 787]]",786,94,104,787,D1 ANATEL/UFJF proxy
D1_ANATEL_UFJF_raw_drive_test_proxy,7,07_individual_deep_features_to_classifiers,LSTM_deep_features,LSTM_as_feature_extractor,classical_ml,Logistic_Regression,Logistic_Regression,32,Classifiers trained only on LSTM latent temporal features.,0.8735177865612648,0.8735177865612648,0.8735177865612648,0.8735177865612648,0.8742985409652076,0.8742985409652076,0.8742985409652076,"[[768, 112], [112, 779]]",768,112,112,779,D1 ANATEL/UFJF proxy
D1_ANATEL_UFJF_raw_drive_test_proxy,7,07_individual_deep_features_to_classifiers,GRU_deep_features,GRU_as_feature_extractor,classical_ml,Decision_Tree,Decision_Tree,32,Classifiers trained only on GRU latent temporal features.,0.8966685488424618,0.8966848199378796,0.8966685488424618,0.8966695372172203,0.899548532731377,0.8945005611672279,0.8970174451322454,"[[791, 89], [94, 797]]",791,89,94,797,D1 ANATEL/UFJF proxy
D1_ANATEL_UFJF_raw_drive_test_proxy,7,07_individual_deep_features_to_classifiers,GRU_deep_features,GRU_as_feature_extractor,classical_ml,Random_Forest,Random_Forest,32,Classifiers trained only on GRU latent temporal features.,0.9079616036137776,0.9080579314896028,0.9079616036137776,0.9079608406466572,0.9145785876993168,0.9012345679012346,0.907857546636518,"[[805, 75], [88, 803]]",805,75,88,803,D1 ANATEL/UFJF proxy
D1_ANATEL_UFJF_raw_drive_test_proxy,7,07_individual_deep_features_to_classifiers,GRU_deep_features,GRU_as_feature_extractor,classical_ml,SVM,SVM,32,Classifiers trained only on GRU latent temporal features.,0.9034443817052512,0.9034538598047914,0.9034443817052512,0.903441918697022,0.9017857142857144,0.9068462401795736,0.9043088975937326,"[[792, 88], [83, 808]]",792,88,83,808,D1 ANATEL/UFJF proxy
D1_ANATEL_UFJF_raw_drive_test_proxy,7,07_individual_deep_features_to_classifiers,GRU_deep_features,GRU_as_feature_extractor,classical_ml,KNN,KNN,32,Classifiers trained only on GRU latent temporal features.,0.9085262563523432,0.9085488623371784,0.9085262563523432,0.908527131303979,0.911864406779661,0.9057239057239056,0.9087837837837838,"[[802, 78], [84, 807]]",802,78,84,807,D1 ANATEL/UFJF proxy
D1_ANATEL_UFJF_raw_drive_test_proxy,7,07_individual_deep_features_to_classifiers,GRU_deep_features,GRU_as_feature_extractor,classical_ml,Logistic_Regression,Logistic_Regression,32,Classifiers trained only on GRU latent temporal features.,0.9045736871823828,0.9046036550231846,0.9045736871823828,0.9045745390875805,0.908371040723982,0.9012345679012346,0.9047887323943662,"[[799, 81], [88, 803]]",799,81,88,803,D1 ANATEL/UFJF proxy
D1_ANATEL_UFJF_raw_drive_test_proxy,7,07_individual_deep_features_to_classifiers,TCN_deep_features,TCN_as_feature_extractor,classical_ml,Decision_Tree,Decision_Tree,32,Classifiers trained only on TCN latent temporal features.,0.8475437605872389,0.8478159269017929,0.8475437605872389,0.8474969792366622,0.8386041439476554,0.8630751964085297,0.8506637168141593,"[[732, 148], [122, 769]]",732,148,122,769,D1 ANATEL/UFJF proxy
D1_ANATEL_UFJF_raw_drive_test_proxy,7,07_individual_deep_features_to_classifiers,TCN_deep_features,TCN_as_feature_extractor,classical_ml,Random_Forest,Random_Forest,32,Classifiers trained only on TCN latent temporal features.,0.8870694522868436,0.8870919761780793,0.8870694522868436,0.8870705324740481,0.8903954802259887,0.8843995510662177,0.8873873873873874,"[[783, 97], [103, 788]]",783,97,103,788,D1 ANATEL/UFJF proxy
D1_ANATEL_UFJF_raw_drive_test_proxy,7,07_individual_deep_features_to_classifiers,TCN_deep_features,TCN_as_feature_extractor,classical_ml,SVM,SVM,32,Classifiers trained only on TCN latent temporal features.,0.8554488989271598,0.8554488989271598,0.8554488989271598,0.8554488989271598,0.856341189674523,0.856341189674523,0.856341189674523,"[[752, 128], [128, 763]]",752,128,128,763,D1 ANATEL/UFJF proxy
D1_ANATEL_UFJF_raw_drive_test_proxy,7,07_individual_deep_features_to_classifiers,TCN_deep_features,TCN_as_feature_extractor,classical_ml,KNN,KNN,32,Classifiers trained only on TCN latent temporal features.,0.8791643139469226,0.8792042063636011,0.8791643139469226,0.8791562222715171,0.8756936736958935,0.8855218855218855,0.8805803571428571,"[[768, 112], [102, 789]]",768,112,102,789,D1 ANATEL/UFJF proxy
D1_ANATEL_UFJF_raw_drive_test_proxy,7,07_individual_deep_features_to_classifiers,TCN_deep_features,TCN_as_feature_extractor,classical_ml,Logistic_Regression,Logistic_Regression,32,Classifiers trained only on TCN latent temporal features.,0.846979107848673,0.8470947866870553,0.846979107848673,0.8469761805497487,0.8538812785388128,0.8395061728395061,0.8466327108092813,"[[752, 128], [143, 748]]",752,128,143,748,D1 ANATEL/UFJF proxy
D1_ANATEL_UFJF_raw_drive_test_proxy,7,07_individual_deep_features_to_classifiers,Transformer_deep_features,Transformer_as_feature_extractor,classical_ml,Decision_Tree,Decision_Tree,32,Classifiers trained only on Transformer latent temporal features.,0.8356860530773574,0.8360294671533347,0.8356860530773574,0.8356634193280504,0.8472222222222222,0.8215488215488216,0.8341880341880342,"[[748, 132], [159, 732]]",748,132,159,732,D1 ANATEL/UFJF proxy
D1_ANATEL_UFJF_raw_drive_test_proxy,7,07_individual_deep_features_to_classifiers,Transformer_deep_features,Transformer_as_feature_extractor,classical_ml,Random_Forest,Random_Forest,32,Classifiers trained only on Transformer latent temporal features.,0.8848108413325805,0.8850662338185324,0.8848108413325805,0.884801953280214,0.8952819332566168,0.8731762065095399,0.884090909090909,"[[789, 91], [113, 778]]",789,91,113,778,D1 ANATEL/UFJF proxy
D1_ANATEL_UFJF_raw_drive_test_proxy,7,07_individual_deep_features_to_classifiers,Transformer_deep_features,Transformer_as_feature_extractor,classical_ml,SVM,SVM,32,Classifiers trained only on Transformer latent temporal features.,0.8537549407114624,0.8538007172351015,0.8537549407114624,0.8537557800113009,0.8582766439909297,0.8496071829405163,0.8539199097574732,"[[755, 125], [134, 757]]",755,125,134,757,D1 ANATEL/UFJF proxy
D1_ANATEL_UFJF_raw_drive_test_proxy,7,07_individual_deep_features_to_classifiers,Transformer_deep_features,Transformer_as_feature_extractor,classical_ml,KNN,KNN,32,Classifiers trained only on Transformer latent temporal features.,0.8752117447769622,0.8752413194316272,0.8752117447769622,0.8752128588068357,0.8789592760180995,0.8720538720538721,0.8754929577464788,"[[773, 107], [114, 777]]",773,107,114,777,D1 ANATEL/UFJF proxy
D1_ANATEL_UFJF_raw_drive_test_proxy,7,07_individual_deep_features_to_classifiers,Transformer_deep_features,Transformer_as_feature_extractor,classical_ml,Logistic_Regression,Logistic_Regression,32,Classifiers trained only on Transformer latent temporal features.,0.8441558441558441,0.8442857142857143,0.8441558441558441,0.8441518690669313,0.8514285714285714,0.8361391694725028,0.8437146092865232,"[[750, 130], [146, 745]]",750,130,146,745,D1 ANATEL/UFJF proxy
D1_ANATEL_UFJF_raw_drive_test_proxy,7,08_combined_deep_features_to_classifiers,LSTM_GRU_TCN_Transformer_deep_features,combined_deep_feature_extraction,classical_ml,Decision_Tree,Decision_Tree,128,"Classifiers trained on concatenated LSTM, GRU, TCN, and Transformer features.",0.8983625070581592,0.89858004134448,0.8983625070581592,0.8983566739431056,0.9081515499425948,0.8877665544332211,0.8978433598183881,"[[800, 80], [100, 791]]",800,80,100,791,D1 ANATEL/UFJF proxy
D1_ANATEL_UFJF_raw_drive_test_proxy,7,08_combined_deep_features_to_classifiers,LSTM_GRU_TCN_Transformer_deep_features,combined_deep_feature_extraction,classical_ml,Random_Forest,Random_Forest,128,"Classifiers trained on concatenated LSTM, GRU, TCN, and Transformer features.",0.91699604743083,0.917124452237798,0.91699604743083,0.916994459560196,0.9246575342465754,0.9090909090909092,0.9168081494057724,"[[814, 66], [81, 810]]",814,66,81,810,D1 ANATEL/UFJF proxy
D1_ANATEL_UFJF_raw_drive_test_proxy,7,08_combined_deep_features_to_classifiers,LSTM_GRU_TCN_Transformer_deep_features,combined_deep_feature_extraction,classical_ml,SVM,SVM,128,"Classifiers trained on concatenated LSTM, GRU, TCN, and Transformer features.",0.9186900056465274,0.9186932822394538,0.9186900056465274,0.9186904722957316,0.9201349831271092,0.9180695847362514,0.9191011235955056,"[[809, 71], [73, 818]]",809,71,73,818,D1 ANATEL/UFJF proxy
D1_ANATEL_UFJF_raw_drive_test_proxy,7,08_combined_deep_features_to_classifiers,LSTM_GRU_TCN_Transformer_deep_features,combined_deep_feature_extraction,classical_ml,KNN,KNN,128,"Classifiers trained on concatenated LSTM, GRU, TCN, and Transformer features.",0.927159796725014,0.9271993353823336,0.927159796725014,0.9271556159006596,0.9233333333333332,0.9326599326599326,0.9279731993299832,"[[811, 69], [60, 831]]",811,69,60,831,D1 ANATEL/UFJF proxy
D1_ANATEL_UFJF_raw_drive_test_proxy,7,08_combined_deep_features_to_classifiers,LSTM_GRU_TCN_Transformer_deep_features,combined_deep_feature_extraction,classical_ml,Logistic_Regression,Logistic_Regression,128,"Classifiers trained on concatenated LSTM, GRU, TCN, and Transformer features.",0.9113495200451722,0.91155076448585,0.9113495200451722,0.9113452237271744,0.9208715596330276,0.9012345679012346,0.9109472490073738,"[[811, 69], [88, 803]]",811,69,88,803,D1 ANATEL/UFJF proxy
D1_ANATEL_UFJF_raw_drive_test_proxy,21,01_raw_flattened_windows,raw_time_windows,none_raw_baseline,classical_ml,Decision_Tree,Decision_Tree,90,,0.8023715415019763,0.8027129053428274,0.8023715415019763,0.8023415457791143,0.813441483198146,0.7878787878787878,0.8004561003420753,"[[719, 161], [189, 702]]",719,161,189,702,D1 ANATEL/UFJF proxy
D1_ANATEL_UFJF_raw_drive_test_proxy,21,01_raw_flattened_windows,raw_time_windows,none_raw_baseline,classical_ml,Random_Forest,Random_Forest,90,,0.9130434782608696,0.9142322117388098,0.9130434782608696,0.9129648750008328,0.8924387646432375,0.9405162738496072,0.9158469945355192,"[[779, 101], [53, 838]]",779,101,53,838,D1 ANATEL/UFJF proxy
D1_ANATEL_UFJF_raw_drive_test_proxy,21,01_raw_flattened_windows,raw_time_windows,none_raw_baseline,classical_ml,SVM,SVM,90,,0.766798418972332,0.7668575855170058,0.766798418972332,0.766798418972332,0.7715909090909091,0.7620650953984287,0.766798418972332,"[[679, 201], [212, 679]]",679,201,212,679,D1 ANATEL/UFJF proxy
D1_ANATEL_UFJF_raw_drive_test_proxy,21,01_raw_flattened_windows,raw_time_windows,none_raw_baseline,classical_ml,KNN,KNN,90,,0.7916431394692264,0.7918392985818765,0.7916431394692264,0.7915833268690189,0.7849344978165939,0.8069584736251403,0.7957941339236303,"[[683, 197], [172, 719]]",683,197,172,719,D1 ANATEL/UFJF proxy
D1_ANATEL_UFJF_raw_drive_test_proxy,21,01_raw_flattened_windows,raw_time_windows,none_raw_baseline,classical_ml,Logistic_Regression,Logistic_Regression,90,,0.6239412761151891,0.6251608083434246,0.6239412761151891,0.6227051528829554,0.6139817629179332,0.6801346801346801,0.645367412140575,"[[499, 381], [285, 606]]",499,381,285,606,D1 ANATEL/UFJF proxy
D1_ANATEL_UFJF_raw_drive_test_proxy,21,02_engineered_flattened_windows,engineered_time_windows,temporal_feature_engineering,classical_ml,Decision_Tree,Decision_Tree,1080,,0.8040654997176736,0.8044431570687923,0.8040654997176736,0.8039747367760258,0.7943722943722944,0.8237934904601572,0.8088154269972452,"[[690, 190], [157, 734]]",690,190,157,734,D1 ANATEL/UFJF proxy
D1_ANATEL_UFJF_raw_drive_test_proxy,21,02_engineered_flattened_windows,engineered_time_windows,temporal_feature_engineering,classical_ml,Random_Forest,Random_Forest,1080,,0.9045736871823828,0.9050495885580564,0.9045736871823828,0.9045340515008474,0.8915401301518439,0.9225589225589226,0.906784335355764,"[[780, 100], [69, 822]]",780,100,69,822,D1 ANATEL/UFJF proxy
D1_ANATEL_UFJF_raw_drive_test_proxy,21,02_engineered_flattened_windows,engineered_time_windows,temporal_feature_engineering,classical_ml,SVM,SVM,1080,,0.7786561264822134,0.7786912916165957,0.7786561264822134,0.7786578202071099,0.782559456398641,0.7755331088664422,0.7790304396843292,"[[688, 192], [200, 691]]",688,192,200,691,D1 ANATEL/UFJF proxy
