dataset,experiment_stage,feature_set,optimization_method,model_family,model_name,classifier,n_runs,n_features_mean,accuracy_mean,accuracy_std,precision_handover_mean,precision_handover_std,recall_handover_mean,recall_handover_std,f1_handover_mean,f1_handover_std,f1_handover_min,f1_handover_max,dataset_short
D2_urban_multi_operator_public_proxy,07_individual_deep_features_to_classifiers,Transformer_deep_features,Transformer_as_feature_extractor,classical_ml,Decision_Tree,Decision_Tree,5,32.0,0.6661250175533261,0.0232444718041963,0.2856114668122814,0.05391714575570316,0.5198879830099481,0.039552052559710796,0.36441197583591645,0.04075754249157538,0.3142857142857143,0.4096219931271477,D2 Urban proxy
D2_urban_multi_operator_public_proxy,07_individual_deep_features_to_classifiers,Transformer_deep_features,Transformer_as_feature_extractor,classical_ml,KNN,KNN,5,32.0,0.7561107335044309,0.02688087699679516,0.3177543659377259,0.06756723998979337,0.26106413135271744,0.05118593855502781,0.28143272740027825,0.03903436267038746,0.2279863481228669,0.3376068376068376,D2 Urban proxy
D2_urban_multi_operator_public_proxy,07_individual_deep_features_to_classifiers,Transformer_deep_features,Transformer_as_feature_extractor,classical_ml,Logistic_Regression,Logistic_Regression,5,32.0,0.673813748365044,0.03746095767992074,0.2982631610177166,0.048861470986964174,0.5614515638178594,0.056995431639168474,0.38852175693059304,0.05261296468527699,0.3239308462238398,0.445993031358885,D2 Urban proxy
D2_urban_multi_operator_public_proxy,07_individual_deep_features_to_classifiers,Transformer_deep_features,Transformer_as_feature_extractor,classical_ml,Random_Forest,Random_Forest,5,32.0,0.7623818372691724,0.03342554764365455,0.3430662167158693,0.05457994895405403,0.29588480801252376,0.056269755658662525,0.31337847199696844,0.03688126837125555,0.2677942212825934,0.3699825479930192,D2 Urban proxy
D2_urban_multi_operator_public_proxy,07_individual_deep_features_to_classifiers,Transformer_deep_features,Transformer_as_feature_extractor,classical_ml,SVM,SVM,5,32.0,0.6676199740786448,0.03299028600766675,0.29961421640143004,0.04900297820442513,0.5869932167307815,0.033568256636811844,0.3946920772639857,0.045419661038333864,0.3437757625721352,0.4400447070094204,D2 Urban proxy
D2_urban_multi_operator_public_proxy,08_combined_deep_features_to_classifiers,LSTM_GRU_TCN_Transformer_deep_features,combined_deep_feature_extraction,classical_ml,Decision_Tree,Decision_Tree,5,128.0,0.7066920937691061,0.053983391070638216,0.3222542926815903,0.03837155305291732,0.5141600088115024,0.04832682555592207,0.39475524657410127,0.03588965264539612,0.3494029190623617,0.4447791164658634,D2 Urban proxy
D2_urban_multi_operator_public_proxy,08_combined_deep_features_to_classifiers,LSTM_GRU_TCN_Transformer_deep_features,combined_deep_feature_extraction,classical_ml,KNN,KNN,5,128.0,0.7697616447911801,0.043464006970429944,0.35478410290106793,0.0378338862063952,0.28544029868839604,0.047915649403306726,0.3144903318155117,0.03806422549515998,0.2714600146735143,0.3532727842154713,D2 Urban proxy
D2_urban_multi_operator_public_proxy,08_combined_deep_features_to_classifiers,LSTM_GRU_TCN_Transformer_deep_features,combined_deep_feature_extraction,classical_ml,Logistic_Regression,Logistic_Regression,5,128.0,0.7142292693050771,0.04501347404628226,0.34036315413463497,0.03505904094391022,0.5673597099893833,0.06212393155712277,0.4228488955379496,0.026888704439747085,0.3982642237222758,0.4645413142485361,D2 Urban proxy
D2_urban_multi_operator_public_proxy,08_combined_deep_features_to_classifiers,LSTM_GRU_TCN_Transformer_deep_features,combined_deep_feature_extraction,classical_ml,Random_Forest,Random_Forest,5,128.0,0.7828982524190569,0.04767315329074194,0.40428397606896294,0.026994998006307332,0.33642271231489196,0.056244428447650686,0.3653726320564306,0.03758865614255169,0.3291697281410727,0.4241881298992161,D2 Urban proxy
D2_urban_multi_operator_public_proxy,08_combined_deep_features_to_classifiers,LSTM_GRU_TCN_Transformer_deep_features,combined_deep_feature_extraction,classical_ml,SVM,SVM,5,128.0,0.7160974308556776,0.04307397785445361,0.3372954783373368,0.034606765819833026,0.5456195883885353,0.051941223887876295,0.4152570780272721,0.030953780246781092,0.3856240893637688,0.462862930452397,D2 Urban proxy
D3_ORAN_7_2_event_log_handover_labels,01_raw_flattened_windows,raw_time_windows,none_raw_baseline,classical_ml,Decision_Tree,Decision_Tree,5,540.0,0.9231724955397054,0.026241211364897696,0.8407354948042336,0.01635138992195177,0.9652553823516253,0.01861282484778424,0.8985062001833508,0.009121621151459265,0.8874441284030882,0.9104724149322762,D3 O-RAN event label
D3_ORAN_7_2_event_log_handover_labels,01_raw_flattened_windows,raw_time_windows,none_raw_baseline,classical_ml,KNN,KNN,5,540.0,0.9186070347199401,0.025566121932337642,0.8497466353110701,0.011230861646425862,0.9298717012124177,0.026562600776473492,0.8877938958496638,0.01211261435690055,0.8715223507346046,0.8987077949145478,D3 O-RAN event label
D3_ORAN_7_2_event_log_handover_labels,01_raw_flattened_windows,raw_time_windows,none_raw_baseline,classical_ml,Logistic_Regression,Logistic_Regression,5,540.0,0.9108645631768862,0.03328924085787744,0.8171084307188309,0.03231661636192389,0.967934957242187,0.016503096857762075,0.8856998827864638,0.016471146077461692,0.8662167526796348,0.9030982201713909,D3 O-RAN event label
D3_ORAN_7_2_event_log_handover_labels,01_raw_flattened_windows,raw_time_windows,none_raw_baseline,classical_ml,Random_Forest,Random_Forest,5,540.0,0.9371981236355664,0.018632034597298057,0.8573347644553031,0.013258898747255433,0.9808610053661273,0.018458179843722593,0.9148367355327736,0.011026577523099388,0.9012458219386204,0.926232219649355,D3 O-RAN event label
D3_ORAN_7_2_event_log_handover_labels,01_raw_flattened_windows,raw_time_windows,none_raw_baseline,classical_ml,SVM,SVM,5,540.0,0.9040694775184269,0.03515926448044989,0.7936424674620974,0.029731126686057915,0.9886197350806805,0.010839908440926381,0.8801324457479647,0.016757198022808863,0.8589743589743589,0.8994573890839451,D3 O-RAN event label
D3_ORAN_7_2_event_log_handover_labels,02_engineered_flattened_windows,engineered_time_windows,temporal_feature_engineering,classical_ml,Decision_Tree,Decision_Tree,5,6480.0,0.9401592025570984,0.019154088758476025,0.8761647990495345,0.010289416571278083,0.9648768049157065,0.011815549105956745,0.9183264126611682,0.007492177760892162,0.908717105263158,0.9251517194875252,D3 O-RAN event label
D3_ORAN_7_2_event_log_handover_labels,02_engineered_flattened_windows,engineered_time_windows,temporal_feature_engineering,classical_ml,KNN,KNN,5,6480.0,0.920597878428491,0.026368438564868348,0.8495625788654403,0.014046877387864953,0.9395993227391803,0.022760942298613876,0.8920819022243277,0.009050283762043003,0.8801251956181534,0.905114401076716,D3 O-RAN event label
D3_ORAN_7_2_event_log_handover_labels,02_engineered_flattened_windows,engineered_time_windows,temporal_feature_engineering,classical_ml,Logistic_Regression,Logistic_Regression,5,6480.0,0.9292821342166994,0.024428382683557154,0.8459750285793126,0.012616852383810339,0.9778379313296846,0.012198934529209792,0.9070202340541602,0.004707019421810306,0.9007572738142686,0.9128273118992376,D3 O-RAN event label
D3_ORAN_7_2_event_log_handover_labels,02_engineered_flattened_windows,engineered_time_windows,temporal_feature_engineering,classical_ml,Random_Forest,Random_Forest,5,6480.0,0.941974734904141,0.019133624802467178,0.8740228819489658,0.014578392109904801,0.9752669900817221,0.008817352989160209,0.9217838953753688,0.007451997360316886,0.9127789046653144,0.9300769488123118,D3 O-RAN event label
D3_ORAN_7_2_event_log_handover_labels,02_engineered_flattened_windows,engineered_time_windows,temporal_feature_engineering,classical_ml,SVM,SVM,5,6480.0,0.9177192619744646,0.028958640675384423,0.8169206272554952,0.020108852832035926,0.9899514355834114,0.010599595901185484,0.8949672371444144,0.010117514566183596,0.882284832111154,0.9092084006462036,D3 O-RAN event label
D3_ORAN_7_2_event_log_handover_labels,03_feature_selection_on_engineered,selected_engineered_features,feature_selection_anova_top_40,classical_ml,Decision_Tree,Decision_Tree,5,40.0,0.9138401915108736,0.029948188874874757,0.8282479820503337,0.012407916501123124,0.9546354535037125,0.013595869076599177,0.8868441844976866,0.0062718255885896345,0.8801603206412826,0.8959424083769634,D3 O-RAN event label
D3_ORAN_7_2_event_log_handover_labels,03_feature_selection_on_engineered,selected_engineered_features,feature_selection_anova_top_40,classical_ml,KNN,KNN,5,40.0,0.9234051637726765,0.023966947095515462,0.8622920602120125,0.01146635045044786,0.927858053555991,0.01911572728337481,0.8937610293374533,0.010546857357562838,0.8823344838406024,0.9041342121030556,D3 O-RAN event label
D3_ORAN_7_2_event_log_handover_labels,03_feature_selection_on_engineered,selected_engineered_features,feature_selection_anova_top_40,classical_ml,Logistic_Regression,Logistic_Regression,5,40.0,0.9191668494525519,0.026934580483030275,0.8243980635246755,0.015652332222290687,0.9779678934898284,0.01285602598009316,0.8945179957407003,0.009088165057650465,0.8870458135860979,0.907546553413917,D3 O-RAN event label
D3_ORAN_7_2_event_log_handover_labels,03_feature_selection_on_engineered,selected_engineered_features,feature_selection_anova_top_40,classical_ml,Random_Forest,Random_Forest,5,40.0,0.9268384167170567,0.024585536395647575,0.8449843755911692,0.011969762878337375,0.9701321947851536,0.011381360874354566,0.9031733998462268,0.007775073959659205,0.8917505030181087,0.9123269611074488,D3 O-RAN event label
D3_ORAN_7_2_event_log_handover_labels,03_feature_selection_on_engineered,selected_engineered_features,feature_selection_anova_top_40,classical_ml,SVM,SVM,5,40.0,0.9114088384257639,0.031716868333686095,0.8058733785144767,0.01288168469325341,0.9882276255892253,0.009206400596775487,0.8876982052581578,0.006865801358564647,0.883177570093458,0.8996805111821087,D3 O-RAN event label
D3_ORAN_7_2_event_log_handover_labels,04_pca_on_engineered,pca_engineered_features,pca_0.95_feature_variance,classical_ml,Decision_Tree,Decision_Tree,5,160.6,0.9027944046364963,0.034464384769465006,0.8126908199098493,0.01781015838211413,0.9448437055548743,0.016629814625860145,0.8735867256198194,0.008689615956759888,0.8629807692307693,0.8832093173730184,D3 O-RAN event label
D3_ORAN_7_2_event_log_handover_labels,04_pca_on_engineered,pca_engineered_features,pca_0.95_feature_variance,classical_ml,KNN,KNN,5,160.6,0.9199781101223735,0.02509131320915685,0.8468207895991027,0.011471893090156636,0.9389401561133983,0.020432684454593383,0.890395003167807,0.011653238205354998,0.8743811881188119,0.9042660396372186,D3 O-RAN event label
D3_ORAN_7_2_event_log_handover_labels,04_pca_on_engineered,pca_engineered_features,pca_0.95_feature_variance,classical_ml,Logistic_Regression,Logistic_Regression,5,160.6,0.9239365169877353,0.026363777117109796,0.8370852770072567,0.014293978126821927,0.9751976512768936,0.013533890571434292,0.9007238830358653,0.005038689235872212,0.8947784810126582,0.9063324538258576,D3 O-RAN event label
D3_ORAN_7_2_event_log_handover_labels,04_pca_on_engineered,pca_engineered_features,pca_0.95_feature_variance,classical_ml,Random_Forest,Random_Forest,5,160.6,0.9153894527087697,0.029159868237086065,0.8218664627171222,0.011460137718956452,0.9710810980870759,0.014974114118307484,0.8901269580758333,0.004116177787853812,0.885297595585337,0.8943408570493948,D3 O-RAN event label
D3_ORAN_7_2_event_log_handover_labels,04_pca_on_engineered,pca_engineered_features,pca_0.95_feature_variance,classical_ml,SVM,SVM,5,160.6,0.9055544266871672,0.03356694272647001,0.7951894668300643,0.019546416680672266,0.9893104157522086,0.01086464364776449,0.8815102708668693,0.010143613938814744,0.869996187571483,0.8951048951048951,D3 O-RAN event label
D3_ORAN_7_2_event_log_handover_labels,05_feature_selection_plus_pca,selected_pca_engineered_features,feature_selection_anova_plus_pca,classical_ml,Decision_Tree,Decision_Tree,5,2.4,0.8974376136743576,0.03643368826261852,0.792088685383312,0.03079435950134989,0.963038312539665,0.015665559989895352,0.8690002221372719,0.021526534185997027,0.8386599922988063,0.8888174807197944,D3 O-RAN event label
D3_ORAN_7_2_event_log_handover_labels,05_feature_selection_plus_pca,selected_pca_engineered_features,feature_selection_anova_plus_pca,classical_ml,KNN,KNN,5,2.4,0.9035298355894925,0.03286149781909912,0.8347650881107365,0.019292327714029518,0.9065133292893093,0.017019268561242196,0.8689851791861519,0.012051826457051485,0.8518211920529801,0.8822307920498369,D3 O-RAN event label
D3_ORAN_7_2_event_log_handover_labels,05_feature_selection_plus_pca,selected_pca_engineered_features,feature_selection_anova_plus_pca,classical_ml,Logistic_Regression,Logistic_Regression,5,2.4,0.9078785192745583,0.0322778452017297,0.8190860961504589,0.015023099861648575,0.9507098034398549,0.015218648261155179,0.8798796703975402,0.009728491072173773,0.8665330661322646,0.891248206599713,D3 O-RAN event label
D3_ORAN_7_2_event_log_handover_labels,05_feature_selection_plus_pca,selected_pca_engineered_features,feature_selection_anova_plus_pca,classical_ml,Random_Forest,Random_Forest,5,2.4,0.9062630324654164,0.03306996382039618,0.8110574636505067,0.0250060593337576,0.9589281807944964,0.015964149823067746,0.8786029417226924,0.016154626367447602,0.8578199052132701,0.8961677038978054,D3 O-RAN event label
D3_ORAN_7_2_event_log_handover_labels,05_feature_selection_plus_pca,selected_pca_engineered_features,feature_selection_anova_plus_pca,classical_ml,SVM,SVM,5,2.4,0.8943817573528128,0.037372197272620186,0.7759159084729124,0.026190728051404762,0.9864478107766057,0.011623738037406902,0.8683682139442214,0.01652375466203377,0.8490853658536586,0.8875590551181103,D3 O-RAN event label
D3_ORAN_7_2_event_log_handover_labels,06_direct_deep_learning,engineered_sequence_features,deep_temporal_learning,deep_learning_direct,GRU,direct_sigmoid,5,648.0,0.9337511565794937,0.02149025060248793,0.8571946158907426,0.014742335844203506,0.9726950058982574,0.010605885028120939,0.911184697987113,0.006778150062104776,0.904862579281184,0.9207009207009208,D3 O-RAN event label
D3_ORAN_7_2_event_log_handover_labels,06_direct_deep_learning,engineered_sequence_features,deep_temporal_learning,deep_learning_direct,LSTM,direct_sigmoid,5,648.0,0.9325671710080476,0.021827804028468914,0.8616204317996761,0.01605721056373378,0.960533154545195,0.011621681742289365,0.9083019168397193,0.010256415364319461,0.8992248062015504,0.9251497005988024,D3 O-RAN event label
D3_ORAN_7_2_event_log_handover_labels,06_direct_deep_learning,engineered_sequence_features,deep_temporal_learning,deep_learning_direct,TCN,direct_sigmoid,5,648.0,0.9039066938676855,0.033803793962601476,0.7954601331182657,0.041451604313932106,0.9799349365077837,0.017045369925566704,0.8773680524766864,0.022379740109452276,0.8393706549579217,0.8939344794031787,D3 O-RAN event label
D3_ORAN_7_2_event_log_handover_labels,06_direct_deep_learning,engineered_sequence_features,deep_temporal_learning,deep_learning_direct,Transformer,direct_sigmoid,5,648.0,0.9134774631520063,0.026575951011342882,0.8227626761162485,0.012724484908890644,0.9558020121145361,0.03451077204186739,0.8839674006994119,0.014564031753179742,0.8635525507068224,0.9001956947162426,D3 O-RAN event label
D3_ORAN_7_2_event_log_handover_labels,07_individual_deep_features_to_classifiers,GRU_deep_features,GRU_as_feature_extractor,classical_ml,Decision_Tree,Decision_Tree,5,32.0,0.9292957946234015,0.024428053012181518,0.8552689319563627,0.016019938228068523,0.9630298925432902,0.013454114948672538,0.9057879174422718,0.006228386864102383,0.8979423868312757,0.913464751085867,D3 O-RAN event label
D3_ORAN_7_2_event_log_handover_labels,07_individual_deep_features_to_classifiers,GRU_deep_features,GRU_as_feature_extractor,classical_ml,KNN,KNN,5,32.0,0.9381793771996192,0.020459735747723345,0.9004293394544712,0.012549847774997824,0.9259598743871346,0.014320618057706349,0.9128807111373429,0.005164492608564242,0.90485312899106,0.917860887801468,D3 O-RAN event label
D3_ORAN_7_2_event_log_handover_labels,07_individual_deep_features_to_classifiers,GRU_deep_features,GRU_as_feature_extractor,classical_ml,Logistic_Regression,Logistic_Regression,5,32.0,0.9246014678985824,0.02692302105083141,0.8343744441551328,0.023006435572344608,0.9837883952998332,0.01337084331645126,0.9026772213267991,0.010358821483902573,0.8901914810472841,0.9150881776616592,D3 O-RAN event label
D3_ORAN_7_2_event_log_handover_labels,07_individual_deep_features_to_classifiers,GRU_deep_features,GRU_as_feature_extractor,classical_ml,Random_Forest,Random_Forest,5,32.0,0.9385331654298396,0.02000842783457164,0.8746174068164269,0.013759403369559891,0.9625880174192739,0.015736723553798546,0.9163415354994582,0.006407651654617392,0.9088689991863304,0.9220384745190684,D3 O-RAN event label
D3_ORAN_7_2_event_log_handover_labels,07_individual_deep_features_to_classifiers,GRU_deep_features,GRU_as_feature_extractor,classical_ml,SVM,SVM,5,32.0,0.9220236035022449,0.027214116810766166,0.827166609563047,0.022061565405851344,0.9862686720109931,0.01271187661310233,0.8995026746143836,0.010599309971684416,0.8869902912621359,0.91222366710013,D3 O-RAN event label
D3_ORAN_7_2_event_log_handover_labels,07_individual_deep_features_to_classifiers,LSTM_deep_features,LSTM_as_feature_extractor,classical_ml,Decision_Tree,Decision_Tree,5,32.0,0.9264603346261995,0.025383656656689704,0.8552881205407253,0.0162851756543858,0.9539841833987968,0.018011704291006767,0.9017346400883521,0.007526568858206971,0.8912510220768601,0.9122497055359248,D3 O-RAN event label
D3_ORAN_7_2_event_log_handover_labels,07_individual_deep_features_to_classifiers,LSTM_deep_features,LSTM_as_feature_extractor,classical_ml,KNN,KNN,5,32.0,0.9346200620831923,0.02181488726270169,0.8988947771905635,0.008683936914292206,0.9165118022500629,0.008783570524059734,0.9075841655344483,0.006229835801821119,0.9009584664536742,0.9140350877192982,D3 O-RAN event label
D3_ORAN_7_2_event_log_handover_labels,07_individual_deep_features_to_classifiers,LSTM_deep_features,LSTM_as_feature_extractor,classical_ml,Logistic_Regression,Logistic_Regression,5,32.0,0.927171004072638,0.02546042285369881,0.8423139504454479,0.022840955894744393,0.9785626438901815,0.01568595505611747,0.9050639158138802,0.010493951983832671,0.88801261829653,0.91302920905809,D3 O-RAN event label
D3_ORAN_7_2_event_log_handover_labels,07_individual_deep_features_to_classifiers,LSTM_deep_features,LSTM_as_feature_extractor,classical_ml,Random_Forest,Random_Forest,5,32.0,0.9361622020622609,0.021402722955510118,0.8744334999021313,0.01570124177140041,0.9559284414438581,0.011123688617415022,0.9132517919982679,0.008107223456157003,0.8998774008990601,0.9192840256670044,D3 O-RAN event label
D3_ORAN_7_2_event_log_handover_labels,07_individual_deep_features_to_classifiers,LSTM_deep_features,LSTM_as_feature_extractor,classical_ml,SVM,SVM,5,32.0,0.9200657764454764,0.028066209084561786,0.8262154765499787,0.019421606385195623,0.9819337358455783,0.014547268297127384,0.8971388098618611,0.008048380612271424,0.8861056751467711,0.9056603773584906,D3 O-RAN event label
D3_ORAN_7_2_event_log_handover_labels,07_individual_deep_features_to_classifiers,TCN_deep_features,TCN_as_feature_extractor,classical_ml,Decision_Tree,Decision_Tree,5,32.0,0.9110138881907467,0.03035812802416992,0.821828125110402,0.016781837349800446,0.9555003057581446,0.01315152343646053,0.8834597037119659,0.007008494603962999,0.8731284475965327,0.8911609498680739,D3 O-RAN event label
D3_ORAN_7_2_event_log_handover_labels,07_individual_deep_features_to_classifiers,TCN_deep_features,TCN_as_feature_extractor,classical_ml,KNN,KNN,5,32.0,0.9159847933767804,0.02691481472210704,0.854250053731465,0.010616483182207016,0.914036538521428,0.01787556265335297,0.8830544112137796,0.011105845823561233,0.8662060301507538,0.8932704672096013,D3 O-RAN event label
D3_ORAN_7_2_event_log_handover_labels,07_individual_deep_features_to_classifiers,TCN_deep_features,TCN_as_feature_extractor,classical_ml,Logistic_Regression,Logistic_Regression,5,32.0,0.9084729911556246,0.030746402122343846,0.8035999431396753,0.016721917623816578,0.9798181900162358,0.011830845954085028,0.882857185019386,0.008739905256119096,0.8708685626441199,0.8924765902486277,D3 O-RAN event label
D3_ORAN_7_2_event_log_handover_labels,07_individual_deep_features_to_classifiers,TCN_deep_features,TCN_as_feature_extractor,classical_ml,Random_Forest,Random_Forest,5,32.0,0.9189542782191943,0.026216758700474404,0.8302729688947263,0.014591767286108752,0.9654447785016014,0.01578258844433536,0.8926362526223663,0.009178241878484773,0.8818897637795275,0.9006882989183874,D3 O-RAN event label
D3_ORAN_7_2_event_log_handover_labels,07_individual_deep_features_to_classifiers,TCN_deep_features,TCN_as_feature_extractor,classical_ml,SVM,SVM,5,32.0,0.9028995471289388,0.03215358563729379,0.7889295019493275,0.024189186239173016,0.9884004078791768,0.013186084090115954,0.8772032872470176,0.0133341773523064,0.8573562359970127,0.8903717826501429,D3 O-RAN event label
D3_ORAN_7_2_event_log_handover_labels,07_individual_deep_features_to_classifiers,Transformer_deep_features,Transformer_as_feature_extractor,classical_ml,Decision_Tree,Decision_Tree,5,32.0,0.9102966706823757,0.028082159655802408,0.8202985736741578,0.016191388969541205,0.9497177325255766,0.032148496453924945,0.8798991554379219,0.013002003706791868,0.8595092024539878,0.8913105821623172,D3 O-RAN event label
D3_ORAN_7_2_event_log_handover_labels,07_individual_deep_features_to_classifiers,Transformer_deep_features,Transformer_as_feature_extractor,classical_ml,KNN,KNN,5,32.0,0.9068513573449763,0.03283313251795209,0.8432259678421676,0.01942106508491781,0.9065608662201802,0.01339450300291741,0.8735286036827059,0.007173414902085606,0.8659194686591947,0.8818463658284533,D3 O-RAN event label
D3_ORAN_7_2_event_log_handover_labels,07_individual_deep_features_to_classifiers,Transformer_deep_features,Transformer_as_feature_extractor,classical_ml,Logistic_Regression,Logistic_Regression,5,32.0,0.9116518192332684,0.030328081402760883,0.8083917204783051,0.01876863588277806,0.9819576053169203,0.015916933953134395,0.8865706139899713,0.01074748313204468,0.8777996070726916,0.9032882011605416,D3 O-RAN event label
D3_ORAN_7_2_event_log_handover_labels,07_individual_deep_features_to_classifiers,Transformer_deep_features,Transformer_as_feature_extractor,classical_ml,Random_Forest,Random_Forest,5,32.0,0.9173606045105602,0.028678868224291686,0.8349366037285868,0.019773636897254688,0.9554786894321117,0.018620071681935225,0.8908641313014088,0.00786484550903545,0.8846466287571081,0.903032322559147,D3 O-RAN event label
D3_ORAN_7_2_event_log_handover_labels,07_individual_deep_features_to_classifiers,Transformer_deep_features,Transformer_as_feature_extractor,classical_ml,SVM,SVM,5,32.0,0.906709574513323,0.032277015120064124,0.7968960886534294,0.017619488585002157,0.9872481252457199,0.014425375238540728,0.8817482925791852,0.010017061702847463,0.8705426356589148,0.8958930276981852,D3 O-RAN event label
D3_ORAN_7_2_event_log_handover_labels,08_combined_deep_features_to_classifiers,LSTM_GRU_TCN_Transformer_deep_features,combined_deep_feature_extraction,classical_ml,Decision_Tree,Decision_Tree,5,128.0,0.9289242014262614,0.0249113009939594,0.8596448480379129,0.012674932096853182,0.9550721501457838,0.021620883963816222,0.9046016604460831,0.003787051911497889,0.8983790523690773,0.907563025210084,D3 O-RAN event label
D3_ORAN_7_2_event_log_handover_labels,08_combined_deep_features_to_classifiers,LSTM_GRU_TCN_Transformer_deep_features,combined_deep_feature_extraction,classical_ml,KNN,KNN,5,128.0,0.9363610713137549,0.023702329948689364,0.9011096618716776,0.011503845485331763,0.9231137213326697,0.011626561753433387,0.9118704169685122,0.0031639791133449315,0.9094076655052264,0.9171029668411868,D3 O-RAN event label
D3_ORAN_7_2_event_log_handover_labels,08_combined_deep_features_to_classifiers,LSTM_GRU_TCN_Transformer_deep_features,combined_deep_feature_extraction,classical_ml,Logistic_Regression,Logistic_Regression,5,128.0,0.9302959196271952,0.02487774143496181,0.8465072732892887,0.022084733210074644,0.9830971540194646,0.014893573787332493,0.9094237947683228,0.008611463148060996,0.8957923712151002,0.9185817465528562,D3 O-RAN event label
D3_ORAN_7_2_event_log_handover_labels,08_combined_deep_features_to_classifiers,LSTM_GRU_TCN_Transformer_deep_features,combined_deep_feature_extraction,classical_ml,Random_Forest,Random_Forest,5,128.0,0.9401430541359392,0.02037869110485371,0.8780568169661283,0.013575329764225425,0.9644870136821122,0.012590796868525567,0.9191157701221305,0.0052780232019615835,0.9107215654300856,0.9239940387481372,D3 O-RAN event label
D3_ORAN_7_2_event_log_handover_labels,08_combined_deep_features_to_classifiers,LSTM_GRU_TCN_Transformer_deep_features,combined_deep_feature_extraction,classical_ml,SVM,SVM,5,128.0,0.9204589128782125,0.02886111610387662,0.8244782093902734,0.02212554793182844,0.9877543113242847,0.01475902865908134,0.8984827783528763,0.009325383299096412,0.8890618917866874,0.9105638366817888,D3 O-RAN event label
